functional_area,program_name,run_id,table_name,source_record_count,ignored_record_count,orphan_record_count,source_considered_count,source_errored_count,source_converted_count,quarter
Buy-In,BUY_MS_OUTBOUND               ,TST27     ,t_cnv_outbound_driver         ,40277,0,-1                 ,40277,1,40276, 
Buy-In,BUY_MS_OUTBOUND               ,TST28     ,t_cnv_outbound_driver         ,40277,0,-1                 ,40277,1,40276, 
Buy-In,BUY_MS_OUTBOUND               ,TST30     ,t_cnv_outbound_driver         ,40277,0,-1                 ,40277,1,40276, 
Buy-In,BUY_MS_OUTBOUND               ,TST32     ,t_cnv_outbound_driver         ,40277,0,-1                 ,40277,1,40276, 
Buy-In,BUY_MS_OUTBOUND               ,TST34     ,t_cnv_outbound_driver         ,43124,0,-1                 ,43124,2,43122, 
Buy-In,BUY_MS_OUTBOUND               ,TST36     ,t_cnv_outbound_driver         ,43124,0,-1                 ,43124,2,43122, 
Buy-In,BUY_MS_OUTBOUND               ,TST38     ,t_cnv_outbound_driver         ,43124,0,-1                 ,43124,2,43122, 
Buy-In,BUY_MS_OUTBOUND               ,UAT01     ,t_cnv_outbound_driver         ,21544,0,-1                 ,21544,0,21544, 
Buy-In,BUY_MS_OUTBOUND               ,UAT02     ,t_cnv_outbound_driver         ,21544,0,-1                 ,21544,0,21544, 
Buy-In,BUY_MS_OUTBOUND               ,UAT03     ,t_cnv_outbound_driver         ,27536,0,-1                 ,27536,0,27536, 
Buy-In,BUY_MS_OUTBOUND               ,UAT05     ,t_cnv_outbound_driver         ,37236,0,-1                 ,37236,1,37235, 
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2003
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2004
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1301
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1702
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1703
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1701
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1302
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1204
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1303
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1801
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1304
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1802
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1501
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1404
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1403
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1503
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1502
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1201
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1504
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1202
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1601
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1603
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1203
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1602
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1604
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1804
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1803
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1904
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1902
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1901
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1903
Claims,CLM_MS_DNTL                   ,ALL02     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1701
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1304
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1601
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1404
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1602
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1401
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1501
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1702
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1603
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1704
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1502
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1801
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1703
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1402
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1604
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1503
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1403
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1504
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1204
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1203
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1301
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,lftm
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1802
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2003
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1902
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2103
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1903
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2202
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2104
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1803
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2004
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1804
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1904
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2203
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2201
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2102
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1901
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1201
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1202
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1302
Claims,CLM_MS_DNTL                   ,FINAL1    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1303
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1203
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1803
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1304
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1204
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1301
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,lftm
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1302
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1402
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1201
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1403
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1303
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1202
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1904
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2201
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2102
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2202
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1902
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1903
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2003
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2103
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2203
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2104
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2204
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1502
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1701
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2004
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1702
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1704
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1804
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1901
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1503
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1703
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1801
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1504
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1802
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1404
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1603
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1604
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1501
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1601
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1602
Claims,CLM_MS_DNTL                   ,FINAL2    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1401
Claims,CLM_MS_DNTL                   ,MOD03     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,MOD03     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2003
Claims,CLM_MS_DNTL                   ,MOD03     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1904
Claims,CLM_MS_DNTL                   ,MOD03     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,PRLM01    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,PRLM01    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,PRLM01    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1903
Claims,CLM_MS_DNTL                   ,PRLM01    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1904
Claims,CLM_MS_DNTL                   ,PRLM02    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1904
Claims,CLM_MS_DNTL                   ,PRLM02    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1903
Claims,CLM_MS_DNTL                   ,PRLM02    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,PRLM03    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,PRLM03    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1904
Claims,CLM_MS_DNTL                   ,PRLM03    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2003
Claims,CLM_MS_DNTL                   ,PRLM03    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,PRLM04    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,PRLM04    ,b_srv_mod_tb                  ,0,0,0,0,0,0,1904
Claims,CLM_MS_DNTL                   ,PRLM05    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,PRLM05    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,PRLM05    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2003
Claims,CLM_MS_DNTL                   ,PRLM05    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2004
Claims,CLM_MS_DNTL                   ,TRAD01    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,TRAD01    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2003
Claims,CLM_MS_DNTL                   ,TRAD01    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,TRAD01    ,b_srv_mod_tb                  ,0,0,0,0,0,0,2004
Claims,CLM_MS_DNTL                   ,TST03     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1903
Claims,CLM_MS_DNTL                   ,TST04     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2001
Claims,CLM_MS_DNTL                   ,TST05     ,b_srv_mod_tb                  ,0,0,0,0,0,0,1903
Claims,CLM_MS_DNTL                   ,TST08     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,TST09     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,TST10     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,TST12     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,TST12     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2102
Claims,CLM_MS_DNTL                   ,TST15     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2103
Claims,CLM_MS_DNTL                   ,TST15     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,TST15     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2004
Claims,CLM_MS_DNTL                   ,TST15     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2102
Claims,CLM_MS_DNTL                   ,TST17     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,TST17     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2004
Claims,CLM_MS_DNTL                   ,TST17     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,TST17     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2003
Claims,CLM_MS_DNTL                   ,TST18     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,TST18     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,TST18     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2004
Claims,CLM_MS_DNTL                   ,TST18     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2003
Claims,CLM_MS_DNTL                   ,TST19     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2104
Claims,CLM_MS_DNTL                   ,TST20     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2004
Claims,CLM_MS_DNTL                   ,TST20     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2002
Claims,CLM_MS_DNTL                   ,TST20     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2101
Claims,CLM_MS_DNTL                   ,TST20     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2003
Claims,CLM_MS_DNTL                   ,TST21     ,b_srv_mod_tb                  ,0,0,0,0,0,0,2104
