functional_area,program_name,run_id,table_name,target_record_count,quarter
Drug Rebate,RBT_MS_MASTER                 ,PRLM04    ,t_dr_incr_int                 ,16364, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM04    ,t_dr_dispute_dtl              ,12667, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM04    ,t_dr_incr_adj                 ,820235, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM04    ,t_dr_dispute                  ,3234, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM04    ,t_cnv_dr_inv_comment          ,1267, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_payment_hdr              ,180053, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_payment_xref             ,2482247, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_interest                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_incr_pay                 ,2493288, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_incr_int                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_invoice                  ,64342, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_dispute_dtl              ,13417, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_dispute                  ,3605, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_cnv_dr_inv_comment          ,2894, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_mail_date                ,155, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_invoice_dtl              ,1709505, 
Drug Rebate,RBT_MS_MASTER                 ,PRLM05    ,t_dr_incr_adj                 ,1760032, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_cnv_dr_inv_comment          ,2894, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_dispute                  ,3605, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_dispute_dtl              ,13417, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_incr_adj                 ,1760289, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_incr_int                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_incr_pay                 ,2493288, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_interest                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_invoice                  ,64342, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_invoice_dtl              ,1709505, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_mail_date                ,155, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_payment_hdr              ,180053, 
Drug Rebate,RBT_MS_MASTER                 ,TRAD01    ,t_dr_payment_xref             ,2482247, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_cnv_dr_inv_comment          ,365, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_dispute                  ,3674, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_dispute_dtl              ,3674, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_incr_adj                 ,860556, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_incr_int                 ,0, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_incr_pay                 ,1975690, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_payment_hdr              ,140252, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_mail_date                ,133, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_invoice_dtl              ,1408938, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_invoice                  ,51968, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_interest                 ,0, 
Drug Rebate,RBT_MS_MASTER                 ,TST03     ,t_dr_payment_xref             ,1959263, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_invoice                  ,52066, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_invoice_dtl              ,1418687, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_mail_date                ,134, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_payment_hdr              ,140925, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_payment_xref             ,1973424, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_incr_pay                 ,1987493, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_interest                 ,1, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_incr_int                 ,1, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_incr_adj                 ,789618, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_dispute_dtl              ,14125, 
Drug Rebate,RBT_MS_MASTER                 ,TST04     ,t_dr_dispute                  ,3717, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_mail_date                ,134, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_dispute                  ,3717, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_dispute_dtl              ,14125, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_incr_adj                 ,789618, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_incr_int                 ,1, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_payment_hdr              ,140925, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_invoice_dtl              ,1418687, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_invoice                  ,52066, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_interest                 ,1, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_cnv_dr_inv_comment          ,1267, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_payment_xref             ,1973424, 
Drug Rebate,RBT_MS_MASTER                 ,TST05     ,t_dr_incr_pay                 ,1987493, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_invoice_dtl              ,1709505, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_invoice                  ,64342, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_interest                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_incr_pay                 ,2493288, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_incr_int                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_incr_adj                 ,1760289, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_dispute_dtl              ,13417, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_dispute                  ,3605, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_cnv_dr_inv_comment          ,2894, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_mail_date                ,155, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_payment_hdr              ,180053, 
Drug Rebate,RBT_MS_MASTER                 ,TST08     ,t_dr_payment_xref             ,2482247, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_mail_date                ,155, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_invoice_dtl              ,1709505, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_invoice                  ,64342, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_interest                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_incr_pay                 ,2493288, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_payment_xref             ,2482247, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_dispute                  ,3605, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_dispute_dtl              ,13417, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_incr_adj                 ,1760289, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_incr_int                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_dr_payment_hdr              ,180053, 
Drug Rebate,RBT_MS_MASTER                 ,TST09     ,t_cnv_dr_inv_comment          ,2894, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_cnv_dr_inv_comment          ,2894, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_dispute                  ,3605, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_dispute_dtl              ,13417, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_incr_adj                 ,1760289, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_incr_int                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_incr_pay                 ,2493288, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_interest                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_invoice                  ,64342, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_invoice_dtl              ,1709505, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_mail_date                ,155, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_payment_hdr              ,180053, 
Drug Rebate,RBT_MS_MASTER                 ,TST10     ,t_dr_payment_xref             ,2482247, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_payment_hdr              ,180053, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_mail_date                ,155, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_invoice_dtl              ,1709505, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_invoice                  ,64342, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_interest                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_payment_xref             ,2482247, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_incr_int                 ,21837, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_incr_adj                 ,1760289, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_dispute_dtl              ,13417, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_dispute                  ,3605, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_cnv_dr_inv_comment          ,2894, 
Drug Rebate,RBT_MS_MASTER                 ,TST12     ,t_dr_incr_pay                 ,2493288, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_dispute_dtl              ,13436, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_status                   ,65961, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_payment_xref             ,2482719, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_payment_hdr              ,180292, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_incr_pay                 ,2493782, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_incr_adj                 ,1760858, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST15     ,t_cnv_dr_inv_comment          ,4908, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_interest                 ,0, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_incr_pay                 ,3365, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_incr_int                 ,0, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_incr_adj                 ,1760858, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_payment_xref             ,0, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_status                   ,65961, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_cnv_dr_inv_comment          ,4908, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_payment_hdr              ,3365, 
Drug Rebate,RBT_MS_MASTER                 ,TST17     ,t_dr_dispute_dtl              ,13436, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_cnv_dr_inv_comment          ,2896, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_incr_adj                 ,1760858, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_incr_pay                 ,2497147, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_invoice_dtl              ,1711232, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_payment_hdr              ,183657, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_payment_xref             ,2486084, 
Drug Rebate,RBT_MS_MASTER                 ,TST18     ,t_dr_status                   ,65961, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_incr_adj                 ,1760858, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_payment_hdr              ,3365, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_incr_pay                 ,3365, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_status                   ,65961, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST19     ,t_dr_payment_xref             ,25228, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_payment_xref             ,2568166, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_payment_hdr              ,232813, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_status                   ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_incr_pay                 ,2546303, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_incr_adj                 ,1719135, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST20     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_payment_xref             ,2568166, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_status                   ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_payment_hdr              ,232813, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_incr_pay                 ,2546303, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_incr_adj                 ,1719135, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST21     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_incr_adj                 ,1719135, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_incr_pay                 ,2546303, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_payment_hdr              ,232813, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_payment_xref             ,2568166, 
Drug Rebate,RBT_MS_MASTER                 ,TST23     ,t_dr_status                   ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_incr_adj                 ,1719135, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_incr_pay                 ,2546303, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_status                   ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_payment_hdr              ,232813, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_payment_xref             ,2568166, 
Drug Rebate,RBT_MS_MASTER                 ,TST25     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_payment_xref             ,2568166, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_status                   ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_payment_hdr              ,232813, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_incr_pay                 ,2546303, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_incr_adj                 ,1719135, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST27     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_status                   ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_payment_xref             ,2568166, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_payment_hdr              ,232813, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_incr_pay                 ,2546303, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_incr_adj                 ,1719135, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_fund_code_percent        ,135990, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST28     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_status                   ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_payment_xref             ,2568166, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_payment_hdr              ,232813, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_incr_pay                 ,2546303, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_incr_adj                 ,1719135, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_fund_code_percent        ,263181, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST30     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_status                   ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_payment_xref             ,2568166, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_payment_hdr              ,232813, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_incr_pay                 ,2546303, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_incr_adj                 ,1719135, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_fund_code_percent        ,263181, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST32     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_dispute                  ,3620, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_dispute_dtl              ,13438, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_fund_code_percent        ,263181, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_incr_adj                 ,1719135, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_incr_int                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_incr_pay                 ,2546303, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_interest                 ,21863, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_invoice                  ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_invoice_dtl              ,1711251, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_payment_hdr              ,232813, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_payment_xref             ,2568166, 
Drug Rebate,RBT_MS_MASTER                 ,TST34     ,t_dr_status                   ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST36     ,t_cnv_dr_inv_comment          ,4905, 
Drug Rebate,RBT_MS_MASTER                 ,TST36     ,t_cnv_rbt_fund_code_xref      ,0, 
Drug Rebate,RBT_MS_MASTER                 ,TST36     ,t_dr_status                   ,65962, 
Drug Rebate,RBT_MS_MASTER                 ,TST36     ,t_dr_payment_xref             ,2568166, 
Drug Rebate,RBT_MS_MASTER                 ,TST36     ,t_dr_payment_hdr              ,232813, 
Drug Rebate,RBT_MS_MASTER                 ,TST36     ,t_dr_mail_date                ,156, 
Drug Rebate,RBT_MS_MASTER                 ,TST36     ,t_dr_invoice_dtl              ,1711251, 
